url,title,city,district,ward_commune,street,area,bed,toilet,legal_status,furniture,price
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-phi-khanh-phuong-tan-dinh-2/-hxh-gan-cau-bong-dt-52m2-1-tret-1-lau-gan-truong-vo-thi-sau-3-ty-480-trieu-lh-pr38697831,"Nhà riêng HXH gần cầu Bông, DT 52m2 1 trệt 1 lầu gần trường Võ Thị Sáu 3 tỷ 480 triệu LH 0779 195 ***",Hồ Chí Minh,Quận 1,Phường Tân Định,Đường Nguyễn Phi Khanh,52 m²,3,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,48"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-celadon-city/chuyen-ban-1pn-2pn-3pn-emerald-diamond-alnata-briliant-plus-centery-gia-tot-nhat-pr38691403,"Chuyên bán Celadon City căn 1PN-2PN-3PN Emerald-Diamond Alnata, Briliant, Plus,Centery giá tốt nhất",,,,,88 m²,3,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-an-duong-vuong-phuong-an-lac-6-prj-the-privia/-khang-dien-binh-tan-thanh-toan-tu-600-trieu-nhan-nha-pr38681826,"Căn hộ The Privia Khang Điền - Bình Tân, thanh toán từ 600 triệu nhận nhà",Hồ Chí Minh,Bình Tân,Phường An Lạc,Đường An Dương Vương,69 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,4"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-xien-phuong-long-thanh-my-prj-masteri-centre-point/-2pn-75m2-gia-3ty7-thuoc-khu-compound-cao-cap-nhan-nha-o-ngay-ra-vincom-2p-pr38676029,"Căn góc 2PN 74m2 3tỷ8 thuộc khu Compound cao cấp Masteri Centre Point nhận nhà ở ngay, ra Vincom 2p",,,,,"74,4 m²",2,2,Đang chờ sổ,Cơ bản,"3,85"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/dac-biet-gio-hang-sieu-re-1pn-2pn-3pn-duplex-gia-goc-cdt-saigon-pkd-089-9076968-pr37698951,Đặc biệt - Giỏ hàng siêu rẻ 1PN - 2PN - 3PN - Duplex giá gốc CĐT Eco Green Saigon. PKD 0899 076 ***,,,,,65 m²,2,2,Hợp đồng mua bán,Cơ bản,"3,4"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-homyland-riverside/chu-dau-tu-mo-ban-16-moi-nhat-nhan-nha-o-ngay-gia-chi-39-trieu-m2-ngan-hang-tro-vay-70-pr38666756,"Chủ đầu tư mở bán 16 căn mới nhất, nhận nhà ở ngay, giá chỉ 39 triệu/m2, ngân hàng hỗ trợ vay 70%",Hồ Chí Minh,Quận 2,Phường Bình Trưng Đông,Đường Nguyễn Duy Trinh,80 m²,2,2,Hợp đồng mua bán,Cơ bản,39
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-so-6-phuong-hiep-binh-phuoc-prj-urban-green/chinh-chu-ban-gap-view-van-phuc-city-sieu-dep-pr38632583,Chính chủ cần bán gấp căn hộ Urban Green view Vạn Phúc City siêu đẹp chỉ 4 tỷ 3,,,,,"82,3 m²",2,2,Hợp đồng mua bán,Cơ bản,"4,3"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/chinh-chu-ban-gap-tam-huyet-thap-t1-1pn-1wc-dt-59-9m2-chi-4-2-ty-pr38641780,Chính chủ cần bán gấp căn hộ tâm huyết Vista Verde tháp T1 1PN 1WC DT 59.9m2 chỉ 4.2 tỷ TL,,,,,"59,9 m²",1,1,Hợp đồng mua bán,Full nội thất,"4,2"
https://batdongsan.com.vn//ban-nha-rieng-duong-so-4-phuong-truong-tho-2/can-ban-ngay-trung-tam-tp-thu-duc-dien-tich-51-7m2-cap-4-2pn-1wc-dat-tc-100-pr38637059,"Cần bán nhà ngay trung tâm TP Thủ Đức. Diện tích: 51.7m2 nhà cấp 4, 2PN, 1WC. Đất TC 100%",Hồ Chí Minh,Thủ Đức,Phường Trường Thọ,Đường Số 4,"51,7 m²",2,1,Sổ đỏ/ Sổ hồng,Cơ bản,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/cap-nhat-74-ban-gia-chi-tu-3-5-ty-1pn-2pn-4-9-ty-3pn-7-5-ty-4pn-11-ty-pr38637004,"Cập nhật 74 căn bán Vista Verde giá chỉ từ 3.5 tỷ - 1PN, 2PN-4.9 tỷ, 3PN-7.5 tỷ. 4PN-11 tỷ",Hồ Chí Minh,Quận 2,Phường  Thạnh Mỹ Lợi,Đường Phan Văn Đáng,46 m²,1,1,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-xien-phuong-long-thanh-my-prj-the-origami-vinhomes-grand-park/chu-ket-tien-ban-lo-n-1-ty-3pn-view-boi-sieu-re-tai-vinmes-quan-9-pr38735794,Chủ kẹt tiền bán lỗ hơn 1 tỷ căn hộ 3PN Origami view hồ bơi siêu rẻ tại Vinhomes Grand Park Quận 9,,,,,81 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,3"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-luong-minh-nguyet-phuong-tan-thoi-hoa-prj-carillon-7/ban-gap-carrilon-7-70m-2pn-2wc-gia-3-ty-thuong-luong-pr38728150,"Bán gấp căn hộ Carrilon 7 70m2 2PN 2WC, giá 3 tỷ thương lượng",Hồ Chí Minh,Tân Phú,Phường Tân Thới Hòa,Đường Lương Minh Nguyệt,70 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,3
https://batdongsan.com.vn//ban-nha-rieng-duong-truong-chinh-phuong-tay-thanh/re-dep-khong-tin-duoc-tan-phu-hem-o-to-5-2-x-9-6-chi-3-35-ty-pr38728391,"RẺ ĐẸP KHÔNG TIN ĐƯỢC - TRƯỜNG CHINH - TÂN PHÚ - HẺM Ô TÔ - 5,2 x 9,6 - CHỈ 3,35 TỶ",,,,,50 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,35"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-saigon-south-residences/pkd-quan-ly-100-ban-gia-2pn-2-9-ty-den-3-2-ty-3pn-3-8-ty-4-ty-2-pr38646857,"PKD 0901 113 *** quản lý 100% bán Saigon South giá 2PN 2.9 tỷ, đến 3.2 tỷ, căn 3PN 3,8 tỷ - 4 tỷ 2",,,,,71 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,3
https://batdongsan.com.vn//ban-nha-rieng-phuong-tan-quy-2/chinh-chu-ban-4x16-3-phong-ngu-hem-xe-hoi-pr38736579,Chính chủ bán 4x16 3 phòng ngủ hẻm xe hơi,,,,,60 m²,3,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-pho-ton-duc-thang-phuong-ben-nghe-prj-vinhomes-golden-river-ba-son/hang-ngop-1pn-4-7ty-2pn-7ty-3pn-14ty-ban-nhanh-tra-no-ngan-hang-call-pr38699934,Hàng ngộp 1PN - 4.7tỷ/ 2PN - 7tỷ/ 3PN - 14tỷ bán nhanh trả nợ ngân hàng call 0937 600 ***,,,,,50 m²,1,1,Hợp đồng mua bán,Cơ bản,"4,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-22-prj-vinhomes-central-park/ha-gia-ban-gap-nhieu-vinmes-1pn-3ty-2pn-4ty7-3pn-7ty8-4pn-13ty-pr37992216,"Hạ giá bán gấp nhiều căn hộ Vinhomes Central Park 1PN=3tỷ, 2PN=4tỷ7,3PN=7tỷ8,4PN=13tỷ. 0936 021 ***",,,,,50 m²,1,1,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,1"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-3-15-prj-viva-riverside/ban-goc-90m2-3pn-2wc-tang-full-nt-re-hon-tt-500-700tr-lh-my-pr38746241,BÁN CĂN GÓC VIVA RIVERSIDE 90M2 3PN 2WC TẶNG FULL NT RẺ HƠN TT 500-700TR LH: 0906 251 *** MY,,,,,90 m²,3,2,Hợp đồng mua bán,Đầy đủ,"3,4"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/-toan-1ty6-nhan-nha-o-ngay-2pn-cao-cap-tai-ngan-hang-tro-goc-lai-18-thang-pr32730649,"Thanh toán 1tỷ6 nhận nhà ở ngay căn 2PN tại One Verandah, ngân hàng hỗ trợ gốc lãi 24 tháng-CK 10%",Hồ Chí Minh,Quận 2,Phường  Thạnh Mỹ Lợi,Đường Bát Nàn,77 m²,2,2,Hợp đồng mua bán,Bang giao tiêu chuẩn cao cấp,"4,65"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-22-prj-vinhomes-central-park/ban-2pn-tich-80m2-gia-4-6-ty-lien-he-xem-nha-24-7-pr38744197,"Bán căn hộ 2pn diện tích 80m2 giá 4,6 tỷ liên hệ 0906 515 *** xem nhà 24/7",,,,,80 m²,2,2,Hợp đồng mua bán,Bang giao tiêu chuẩn cao cấp,"4,6"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-van-cong-phuong-3-20/sieu-re-3-5x10-so-cn-35m2-tret-lau-hem-4m-chi-3-5-ty-pr38743962,SIÊU RẺ 3.5x10 sổ cn 35m2 trệt lầu hẻm 4m Nguyễn Văn Công chỉ 3.5 tỷ,,,,,35 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-thanh-my-loi-prj-thu-thiem-dragon/chuyen-nhuong-quan-2-gia-tu-52-trieu-m2-khu-hanh-chinh-ubnd-tp-duc-pr35711531,"Giỏ hàng chuyển nhượng căn hộ Thủ Thiêm Dragon Quận 2, thương lượng chính chủ, liên hệ 0898 880 ***",,,,,77 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,9"
https://batdongsan.com.vn//ban-nha-rieng-duong-so-6-phuong-long-binh-3/ban-6-gan-vinhome-grand-park-dt-67m2-hong-7m-gia-3-2ty-pr38699785,"Bán nhà riêng đường số 6 gần Vinhome Grand Park DT 67m2 sổ hồng riêng đường 7m giá 3,2ty",Hồ Chí Minh,Quận 9,Phường Long Bình,Đường Số 6,67 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/-ban-nhieu-1-my-hung-quan-7-dien-tich-tu-71-151m2-gia-chi-tu-3-9-ty-pr38679746,"Cần bán nhiều căn hộ Scenic Valley 1 Phú Mỹ Hưng Quận 7. Diện tích từ 71 - 151m2, giá chỉ từ 3.9 tỷ",Hồ Chí Minh,Quận 7,Phường Tân Phú,Đường Tôn Dật Tiên,77 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,4
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-an-phu/chuyen-gia-re-nhat-thi-truong-lien-he-0906920998-ms-mia-pr24410201,"Chuyên căn hộ Masteri An Phú, giá rẻ nhất thị trường, liên hệ 0906 920 *** Ms. Phương (Mia)",Hồ Chí Minh,Quận 2,Phường Thảo Điền,Đường Xa Lộ Hà Nội,70 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-to-ngoc-van-phuong-tam-phu-prj-fiato-premier/mo-ban-fia-thu-duc-lien-he-ngay-de-nhan-tng-tin-du-an-va-chiet-khau-pr38742049,Mở Bán Căn Hộ Fiato Tô Ngọc Vân - Thủ Đức. Liên hệ ngay để nhận thông tin dự án và chiết khấu,,,,,80 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,40
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/ban-central-99m2-2pn-co-ban-cong-gia-ct-nhanh-4-75-ty-lh-pr38741996,"Bán căn hộ Sunrise City Central 99m2, 2PN có ban công, giá chốt nhanh 4.75 tỷ. LH: 0566 655 ***",Hồ Chí Minh,Quận 7,Phường Tân Hưng,Đường Nguyễn Hữu Thọ,99 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,75"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-thanh-my-loi-prj-victoria-village/ban-duong-truong-van-bang-quan-2-3-65-ty-2pn-pr38741987,"Bán căn hộ Victoria Village đường Trương Văn Bang, Quận 2, 3.65 tỷ 2PN",Hồ Chí Minh,Quận 2,Phường  Thạnh Mỹ Lợi,Dự án Victoria Village,63 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,65"
https://batdongsan.com.vn//ban-nha-rieng-duong-phan-van-hon-phuong-tan-thoi-nhat-1/chinh-chu-can-ban-shr-5-x-8m-hem-165-p-ttn-q-12-pr38722760,"Chính chủ cần bán SHR 5 x 8m hẻm 165 Phan Văn Hớn, P.TTN, Q.12",Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,Đường Phan Văn Hớn,"36,8 m²",1,1,Đã có sổ hồng,Đầy đủ,"3,1"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/chuyen-chuyen-nhuong-ch-tai-cam-ket-re-nhat-thi-truong-lh-0906574444-dung-pr28153391,Chuyên chuyển nhượng ch tại Masteri Thảo Điền cam kết rẻ nhất thị trường. LH: 0906 574 *** Dung,Hồ Chí Minh,Quận 2,Phường Thảo Điền,Đường Xa Lộ Hà Nội,69 m²,2,2,Đã có sổ hồng,Full nội thất đẹp,"4,05"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/duy-nhat-1-2pn-2wc-gia-chi-3-45ty-bao-het-chi-phi-dam-bao-gia-that-lien-he-ngay-pr37072273,"1 căn duy nhất, Eco Green - Quận 7 2PN - 2WC giá 3,25 tỷ nhận nhà. Đảm bảo giá thật. Liên hệ ngay",Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,Đường Nguyễn Văn Linh,60 m²,2,2,Đã có sổ hồng,Full nội thất đẹp,"3,25"
https://batdongsan.com.vn//ban-can-ho-chung-cu-pho-ly-thuong-kiet-phuong-14-5-prj-xi-grand-court/ban-gap-xigran-du-tien-ich-moi-so-ng-full-nt-c-de-oto-75m2-2pn-2wc-4-3-ty-pr32936936,"Bán gấp CH Xi Grand Court, đủ tiện ích, mới, sổ hồng, full NT, chổ để ô tô, 75m2, 2PN, 2WC, 4,6 tỷ",,,,,75 m²,2,2,Đã có sổ hồng,Full nội thất đẹp,"4,6"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-i/-phu-my-hung-quan-7-89m2-3pn-2wc-so-ng-chi-3-5-ty-lh-luan-pr38740430,"Căn hộ chung cư Sky Garden Phú Mỹ Hưng Quận 7 89m2 3pn 2wc sổ hổng chỉ 3,5 tỷ. LH 0935 382 *** Luân",,,,,89 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/ban-tu-1pn-4pn-penhouse-1pn-2-65-ty-2pn-3-6-ty-3pn-5-2-ty-0773488755-pr37369015,Chính chủ bán trực tiếp căn 3 phòng ngủ Sunrise City 5tỷ2 sẵn khóa xem nhà. LH 0773 488 ***,Hồ Chí Minh,Quận 7,Phường Tân Hưng,Đường Nguyễn Hữu Thọ,76 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,75"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-thi-tan-phuong-2-17/ban-hem-cho-136-thong-tu-phia-quan-8-ngay-cho-rach-ong-shr-pr38738394,"Bán nhà hẻm chợ 136 Nguyễn Thị Tần thông tứ phía Quận 8. Ngay chợ Rạch Ông, SHR",,,,,36 m²,3,4,Sổ hồng.,Máy nước nóng năng lượng mặt trời Máy lạnh full phòng.,"3,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-song-hanh-phuong-phu-huu-2-prj-jamila-khang-dien/update-nhung-ban-2-3pn-gia-tot-nhat-thi-truong-so-san-tro-vay-70-pr38673525,"Update những căn bán 2 - 3PN Jamila Khang Điền giá tốt nhất thị trường, sổ sẵn, hỗ trợ vay 70%",,,,,76 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,06"
https://batdongsan.com.vn//ban-nha-rieng-duong-binh-thanh-phuong-binh-hung-hoa-b/ban-85-67-bhhb-tan-dt-4-14m-4lau-4-4ty-tl-pr38737932,"Bán nhà 85/67 Bình Thành, BHHB, Bình Tân, DT: 4*14m 4lầu 4.4tỷ TL",Hồ Chí Minh,Bình Tân,Phường Bình Hưng Hòa B,85/67 Đường Bình Thành,56 m²,4,5,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,4"
https://batdongsan.com.vn//ban-nha-rieng-duong-phan-huy-ich-phuong-14-8/len-song-cap-sieu-pham-gia-re-toa-lac-14-go-vap-pr38333546,"Lên sóng cặp siêu phẩm giá rẻ toạ lạc đường Phan Huy Ích, Phường 14, Gò Vấp",Hồ Chí Minh,Gò Vấp,Phường 14,Đường Phan Huy Ích,"38,5 m²",3,3,Đã có sổ hồng hoàn công đầy đủ,Cao cấp đầy đủ như hình,"4,95"
https://batdongsan.com.vn//ban-nha-rieng-duong-quang-trung-phuong-8-12/mau-dep-re-chi-4-ty-hon-ngay-truc-8-pr38736992,Mẫu nhà đẹp rẻ chỉ 4 tỷ hơn ngay trục đường Quang Trung phường 8,Hồ Chí Minh,Gò Vấp,Phường 8,Đường Quang Trung,44 m²,4,5,Đã có sổ hồng hoàn công,Cao cấp đầy đủ,"4,95"
https://batdongsan.com.vn//ban-nha-rieng-duong-quoc-lo-13-phuong-hiep-binh-phuoc/-3-lau-thiet-ke-hien-dai-ngay-kdc-hong-long-gia-cu-5-5-ty-giam-550tr-con-4-95-ty-pr38736809,"Nhà 3 lầu thiết kế hiện đại ngay KDC Hồng Long, giá cũ 5.5 tỷ giảm 550tr còn 4.95 tỷ",Hồ Chí Minh,Thủ Đức,Phường Hiệp Bình Phước,Đường Quốc Lộ 13,50 m²,4,3,Sổ đỏ/ Sổ hồng.,Cao cấp đầy đủ,"4,95"
https://batdongsan.com.vn//ban-nha-rieng-duong-rach-bung-binh-phuong-10-3/-ban-gan-cau-lac-bo-lan-anh-p-10-q-3-40m2-gia-3-2ty-pr38736654,"Nhà bán gần câu lạc bộ Lan Anh đường Rạch Bùng Binh, P.10, Q.3 40m2 giá 3,2tỷ",,,,,"40,3 m²",2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ben-van-don-phuong-1-prj-the-gold-view/ban-gap-2-png-ngu2wc-quan-4-gia-4-ty-boi-bao-het-100-lh-pr38735053,"Bán gấp căn hộ 2 phòng ngủ 2WC Gold View Quận 4, giá 4 tỷ view hồ bơi bao hết 100% LH: 0902 610 ***",,,,,80 m²,2,2,Sổ đỏ/ Sổ hồng,Full nội thất.,4
https://batdongsan.com.vn//ban-nha-rieng-duong-dong-hung-thuan-26-phuong-dong-hung-thuan-a/ban-tro-nguyen-van-qua-quan-12-gia-re-pr38733751,Bán nhà trọ đường DHT26 Nguyễn Văn Quá Phường Đông Hưng Thuận Quận 12 giá rẻ,Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,Đường Đông Hưng Thuận 26,"122,4 m²",5,5,Sổ đỏ/ Sổ hồng,Full nội thất.,"4,25"
https://batdongsan.com.vn//ban-nha-mat-pho-duong-thanh-xuan-39-phuong-thanh-xuan/-mt-tx39-quan-12-khu-an-ninh-hxh-3-tang-4pn-4wc-gia-4-ty-850-pr38733510,"Nhà MT TX39, Thạnh Xuân Quận 12. Khu an ninh HXH 3 tầng 4PN 4WC giá 4,85 tỷ",Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,Đường Thạnh Xuân 39,80 m²,4,4,Đã có sổ,Full nội thất,"4,85"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ben-van-don-phuong-12-prj-icon-56/chinh-chu-ban-80m2-56-quan-4-gia-re-lh-pr38731769,Chính chủ cần bán căn hộ 80m2 Icon 56 quận 4 giá rẻ. LH: 0909 024 ***,Hồ Chí Minh,Quận 4,Phường 12,Đường Bến Vân Đồn,80 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,8"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-dlusso/cho-thue-2pn-12tr-co-noi-that-14-16tr-1pn-9-11tr-3pn-14-16tr-pr38731713,"Bán Dlusso 1PN 2tỷ7, 2PN 3tỷ7 - 4tỷ2, 3PN 5tỷ8 - 6tỷ7",,,,,68 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-thanh-thai-phuong-14-5-prj-rivera-park-sai-gon/ban-gap-ch-q10-dt-tu-74m2-88m2-2pn-gia-3-75-ty-lh-hoang-view-dep-pr38730987,"Bán gấp CH Rivera Park Q10, DT từ 74m2 - 88m2, 2PN, giá 3.75 tỷ, LH: 0937 349 *** TUẤN",Hồ Chí Minh,Quận 10,Phường 14,Đường Thành Thái,74 m²,2,2,Hợp đồng mua bán,Đầy đủ nội thất cơ bản,"3,75"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-lien-phuong-phuong-phu-huu-2-prj-can-ho-hausneo/-chinh-chu-ban-q9-3pn-goc-co-so-ng-pr38729983,(Chính chủ) bán căn hộ Hausneo Q9 - 3pn căn góc - có sổ hồng,Hồ Chí Minh,Quận 9,Phường Phú Hữu,Đường Liên Phường,79 m²,3,2,Sổ đỏ/ Sổ hồng,Không nội thất,3
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ben-van-don-phuong-1-prj-the-gold-view/pkd-goldview-mo-ban-t-1pn-tu-3ty-2pn-tu-3ty3-3pn-tu-5ty2-re-nhat-thi-truong-0912752268-pr34270772,"Muốn mua Gold View rẻ nhất thị trường LH 0912 752 *** căn hộ 1PN từ 3tỷ1, 2PN từ 3,5 tỷ, 3PN từ 5,8tỷ",Hồ Chí Minh,Quận 4,Phường 1,Đường Bến Vân Đồn,70 m²,2,1,Hợp đồng mua bán.,Nội thất đầy đủ cao cấp.,"3,4"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-thi-bup-phuong-hiep-thanh-3/vo-chong-ly-di-can-chia-tai-san-gap-nen-chot-nh-gia-3ty-shr-cong-chung-lien-q12-pr38129712,Vợ chồng ly dị cần chia tài sản gấp nên chốt nhanh nhà giá 3tỷ280 SHR công chứng liền Q12,Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Đường Nguyễn Thị Búp,50 m²,4,3,Sổ đỏ/ Sổ hồng,Cơ bản,"3,28"
https://batdongsan.com.vn//ban-nha-rieng-duong-bong-sao-phuong-5-11/chinh-chu-ban-pham-the-hien-5-quan-8-hem-thong-4-shr-pr38727667,"Chính chủ bán nhà Phạm Thế Hiển Phường 5 Quận 8. Hẻm thông 4, SHR",Hồ Chí Minh,Quận 8,Phường 5,Đường Bông Sao,"36,5 m²",4,3,Sổ hồng,Cơ bản,"3,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-22-prj-vinhomes-central-park/ha-gia-ban-gap-nhieu-vinmes-1-2-3-4pn-gia-sieu-tot-1pn-3ty-2pn-4ty8-3pn-7ty5-pr36990431,"Hạ giá bán gấp nhiều căn hộ Vinhomes Central Park 1-2-3-4PN giá siêu tốt 1PN=3tỷ, 2PN=4tỷ7 3PN=7tỷ5",Hồ Chí Minh,Bình Thạnh,Phường 22,Đường Điện Biên Phủ,82 m²,2,2,Hợp đồng mua bán,Đầy đủ,"4,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-au-co-phuong-tan-thanh-prj-oriental-plaza-685-au-co/chinh-chu-ban-3pn-ban-3-35ti-so-lh-0933-772-899-pr31206084,"Chính chủ cần bán căn hộ Oriental Plaza, đường Âu Cơ, 3PN, bán: 3.5 tỷ, LH: 0933 772 ***",Hồ Chí Minh,Tân Phú,Phường Tân Thành,Đường Âu Cơ,106 m²,3,3,Hợp đồng mua bán,Đầy đủ,"3,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-celadon-city/gio-hang-ch-emerald-gia-tot-2pn-2-750-ty-3pn-3-950-ty-pr38433452,"Giỏ hàng CH Emerald giá tốt - 2PN - 2,750 tỷ | 3PN - 3.950 tỷ",Hồ Chí Minh,Tân Phú,Phường Sơn Kỳ,Đường N1,71 m²,2,2,Hợp đồng mua bán,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-nha-rieng-duong-dinh-duc-thien-xa-binh-chanh-3/toi-ban-can-200m2-gia-2ty9-pr38589232,"Duy nhất căn nhà diện tích 232m2, 1/ đường Đinh Đức Thiện giá có 3ty",Hồ Chí Minh,Bình Chánh,Xã Bình Chánh,Đường Đinh Đức Thiện,128 m²,3,3,Sổ đỏ/ Sổ hồng,Cơ bản,3
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-to-hien-thanh-phuong-14-5-prj-kingdom-101/ban-gap-101-1pn-3-7-ty-2pn-5-1-ty-3pn-7-8-ty-tro-vay-70-gia-full-102-bao-het-pr38486863,"Bán gấp Kingdom 101 - 1PN 4 tỷ, 2PN 5, xx tỷ, 3PN 8, xx tỷ hỗ trợ vay 70%, giá full 102% bao hết",,,,,73 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-celesta-rise/chuyen-nhuong-chinh-chu-2-pn-tay-bac-ban-cong-dong-nam-79-7-m2-an-thien-pr38723246,"Chuyển nhượng chính chủ căn hộ 2 PN Celesta Rise, Tây Bắc - ban công Đông Nam 79,7 m2 - hoàn thiện",,,,,"79,7 m²",2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,47"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/da-dang-gio-hang-1-7y-1pn-2-3ty-2pn-3pn-3-5-ty-shophouse-6-ty-lh-0965431233-pr36023241,"Nhà mới căn 3PN cần bán gấp - chỉ 3.4tỷ Q7 Riverside, bán cắt lỗ 600tr - nhận nhà ngay 0931 866 ***",,,,,86 m²,3,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,4"
